business_id,polarity
AV6weBrZFFBfRGCbcRGO4g,0.6489914999325587
AfN3Z1U6QPEgAb5F2CQm8w,1.35866298912452
AhPmh0NaRDbEYyhd9egzLA,1.611844946962002
ArmAaGCdCVAlkhdtaT6RzQ,1.4154225929333897
AtD6B83S4Mbmq0t7iDnUVA,1.6316238478348988
Az_60nNuh1FH8Ds8oasZjw,1.2889369975185478
B32Ghxep_UhiscserSXMSA,1.1871195153386256
BCAw9a_kyx2RddRH9tMmKQ,1.0187011207088175
BH9z7IJ4zydAqgwsbqoVZQ,1.3470228565720326
BIBWGO_r_1znnlmLbp4Nxg,0.9764131877461327
BLIJ-p5wYuAhw6Pp6mh6mw,0.9220764050838747
BORPULADzZV6_LJZzcsywQ,1.0571559986166208
BjH8Xepc10i6OhCDQdX6og,1.3052301308049044
ByFMv3p5X1aNeZhU61rDcA,0.6643332412925781
C8D_GU9cDDjbOJfCaGXxDQ,1.5256730680803092
C9ImzBi5fn742ZcAYDww2A,1.5280459124330243
CCRgGKhzxSpl38w7yhqKUw,1.0998014249001289
CMN3KmB5SEfONN00s2nEeQ,0.31090101278281285
CauQnqZ5eowyrr7oWF_p3Q,1.502826619498573
CiYLq33nAyghFkUR15pP-Q,1.2944697660009405
Cni2l-VKG_pdospJ6xliXQ,1.3726298533490147
CoyeXg8FBsS_d20QzNIy-A,1.6629453660579256
Cr4ipI-tr-R8Q0NilkWNkA,1.4758705431177022
D3dAx-QW_uuClz4MambeHA,1.4207215798131938
DESv2ys6SjBKA4SyDtJvxw,1.6649398138467524
DXlDzOcpdUE_F21tok0fgw,1.1817540795464248
DYAorbxOyubUB_wtQRCdug,1.3855324698087685
DbEszO3wk1xVmN3pCPob2g,1.7445669457835966
DfgZlNgKwBvCpA_0alumXw,1.096314006356313
DkYS3arLOhA8si5uUEmHOw,1.3692884090922768
DnV2o694nhnjuRmyR39l3Q,1.377073030855483
Dxaz8OxaadecnWol18kAtw,1.3919266074005536
DymZ5vpm7vkSsR__-4sflw,1.6003821885096579
DzKl51tivGJMLiNsQqf38w,1.3796127593081244
E4JyAzB5_2quptwtemyhYA,1.713133512494665
EAwh1OmG6t6p3nRaZOW_AA,1.2446638420196134
ECOkEVUodMLUxvI0PMI4gQ,0.930464832868372
EVxY3Vcc-4uavsq2CQsk3g,1.1761678203446748
Ec9CBmL3285XkeHaNp-bSQ,1.5886400021020137
Ehy00JWQixgoXzisVKhvag,1.6169127916728951
El4FC8jcawUVgw_0EIcbaQ,0.8338018018387483
EnCIojgP5KTr1leaysFE3A,1.5354356685429313
Er8DpPwf_lHHv64ncWhD8g,1.3838636950900034
FLMxWQO-ckCQmGZhU9OQgw,1.1552725299915894
FMnH5WIRLyexBYMBUUnDxQ,1.5482552945509305
FaHADZARwnY4yvlvpnsfGA,0.7615494469027941
Fi-2ruy5x600SX4avnrFuA,1.0120902229436501
FogTa-wmjhVnJCoTiaxvZA,1.6695930198508409
FvVSy2r7_zDEhZWqLgjXNQ,1.3672799029642166
G-5kEa6E6PD5fkBRuA7k9Q,1.3494111912451925
GHS1rVjO-RMcRB6WJLpCDQ,1.106631448354487
GI-CAiZ_Gg3h21PwrANB4Q,1.59566046335472
GIfZNMP0oIJCje_Xp0Bgrw,1.3944034289496938
GIhzzb9tjqLCYdNP_k3-dQ,1.677065185137998
GJ_bXUPv672YwNg4TneJog,1.1931823391060177
GTR39A2jwNIS_NV8q2r_JA,1.2833673585872396
Gaq3S9lmjXVcuDCZ8ulppw,1.2563845924385673
GmdujALb1Nq2RHGr7jhCaA,1.5045538845024304
Gt4z3AylNTsEPDkzkaC7HA,1.1366612816194737
H8qpFitIesth86zqR4cwYg,1.396641588887667
HCCg-rVnHQ2FI6lHs_LvUQ,1.5915640938753388
HQcel0uvg7N7KfhHJChfSQ,1.1722056156516505
HWl2EbZhkhAkFgqt44yUkA,0.7399098528264761
HgdFqAvK31fB9sgBdOzo9g,1.7437872123088802
HhVmDybpU7L50Kb5A0jXTg,1.223338856869511
I6EDDi4-Eq_XlFghcDCUhw,1.5936040961581852
IMLrj2klosTFvPRLv56cng,1.5804411982386135
IT_4EEIbv6Ox1jBRMyE7pg,1.5825239810299472
IWKtGvVg4hqc9rWHjW8KoA,1.3277685906194467
IWN2heYitkg-D4UdqfxcMA,1.5936485925080492
IZivKqtHyz4-ts8KsnvMrA,1.3868307447774353
IhNASEZ3XnBHmuuVnWdIwA,1.7060921968917964
Iq7NqQD-sESu3vr9iEGuTA,1.6778568636826179
IsoLzudHC50oJLiEWpwV-w,1.6135129721763586
ItqPtxnayraXSlBS0EMOgg,1.6726064680913069
J07TDs6qnTIaxm48EL1cKQ,1.598501677146693
J1RDyyPxhioqm8c_fi4P4Q,1.5789481666602416
J3FUxMAHfCl-WFo86u5DqA,1.2273700701305106
J4CATH00YZrq8Bne2S4_cw,1.3574567715992412
J6qWt6XIUmIGFHX5rQJA-w,1.4637566857925592
JAmQCmczUclNUfZjkNdjQA,1.3512544513119786
JDZ6_yycNQFTpUZzLIKHUg,1.6479115770881785
JFaTPxWQC14VmFnXLv7W1g,1.3326522381628738
JLbgvGM4FXh9zNP4O5ZWjQ,1.4368185732832892
JTFFtWy_chbsHTs95yD_2Q,1.2327010450489335
JmI9nslLD7KZqRr__Bg6NQ,0.8413519177307043
JpgVl3d20CMRNjf1DVnzGA,1.0746969758604028
Jt28TYWanzKrJYYr0Tf1MQ,1.2799616354449181
Jur1iiejUFw_YCkfDfy1gQ,1.1834366840451562
JyxHvtj-syke7m9rbza7mA,1.2163359139734944
JzOp695tclcNCNMuBl7oxA,1.53669559042818
K-uQkfSUTwu5LIwPB4b_vg,1.5951516922416802
K0j_Znzin0jShXVnpvW86A,1.386566035701255
K7lWdNUhCbcnEvI0NhGewg,1.1155475743326893
KFAJsmQ6GnHxyfmv16s9VA,1.2296782783011198
KkmPDIWzvwbBpyqOHT6pcQ,1.3541707740151023
KmuLLSyZJdNoarwcIERHcw,1.3647676048509476
KskYqH1Bi7Z_61pH6Om8pg,1.4526041052498522
L2p0vO3fsS2LC6hhQo3CzA,1.4876629297312136
LFs5jyYdXlzi0SpAYi1eSA,1.526891778627973
LHyj66waFlDcw9UToo27JQ,1.4195510489134935
LNGBEEelQx4zbfWnlc66cw,1.2792459005905104
LNsZJP6jZ11e0tDljOLPiQ,1.5194402301439442
LR0qF0FEVsCOhYWUOiH26A,1.0833423569004328
LYWbyu1EQM2o5hwHG5_Ldg,1.2055531644184503
L_ZLtfHvfzfoNVQ0-okTXg,1.5126365932245431
LelAlfuj5oVRF9CQdWLsNQ,1.58414222098462
LkMtMHVetws5_7QfRjPtlg,0.6388216666772728
LwQB9H3jZ9wTk24Lr-AnZQ,1.5003641914878891
Lz6QUlFkVKtnzSISk0WUPw,1.358274943977464
MAuSh7NKoT__CQ4BumoayA,1.2820664621892466
MpmFFw0GE_2iRFPdsRpJbA,1.092479026430968
N0apJkxIem2E8irTBRKnHw,1.4860159887326894
N5B7OBTyNGgwU_Y2fwNcyw,1.568813270744377
N7yuiiu8jhQ-Fl9Npflreg,1.3884902446486218
N8uKQ5Vdb1LAh-qXT_25Rg,1.4731924832088001
N93EYZy9R0sdlEvubu94ig,1.5001972930687562
NCFwm2-TDb-oBQ2medmYDg,1.555027193384363
NFm869_w6cvVaWaNpAzjeA,1.454318223264152
NJ0RzuWd5xDqfJejYQZ65g,1.5484484941358887
NY80DkkCfEl198JmwtO4pA,0.6825311913391768
Noi53T0PWNEN9mQRS3-Ncg,1.4462189749999348
NvKNe9DnQavC9GstglcBJQ,1.4099845199870884
OARQDsxyoGnnX2FfSl9HjA,1.388685391825823
OETh78qcgDltvHULowwhJg,1.3593506315099548
OK0ba4X5seibH8oMWh4bhw,1.6080246934483535
OKZkEXzJt0XIamHRRTX-8g,0.9483708140231467
OVTZNSkSfbl3gVB9XQIJfw,1.0956718245965804
OgJ0KxwJcJ9R5bUK0ixCbg,1.5480075665231043
OjApDLQUPV8c_yPCg8xZog,1.4292595927256546
Os1n1_idfw9vv9kwULGJnQ,1.6107941819654874
P7pxQFqr7yBKMMI2J51udw,1.3695602080414973
P8IsTiHq5Hesa6UPL604ww,1.4892551934059068
PQER4ba8Q0zqB1G2QiXamQ,1.571450560894646
PVTfzxu7of57zo1jZwEzkg,1.6262849523261804
PXShA3JZMXr2mEH3on5clw,1.7198301919711572
PbyqDJf815zRn-7p6vYpAQ,1.46473333439101
PgJgpW4TKQ8IoALH2Yq-zA,0.9331029959819628
Pob7ibbNT29--69nxXEP2g,1.4929938368231344
QDeB3ZtWYzVJJ0KK-HM-PA,1.5422359958133924
QJR4qBUHegWEozSQrGmBPw,1.5101420995250596
QJatAcxYgK1Zp9BRZMAx7g,1.1367337661262435
QXV3L_QFGj8r6nWX2kS2hA,1.6544055688667985
Qc0l8rZ3nvrcERitgxu8XA,1.5735913752013317
Qihead6oTtWCwde3TBqlGg,1.3643776539846362
Ql5npMMRWKurN99tgA-g5w,1.1529165862220456
R3TC2oq8fQK9c9BNMZ-ynA,1.3841755009694978
RAh9WCQAuocM7hYM5_6tnw,1.5681980373835318
RESDUcs7fIiihp38-d6_6g,1.1970957255521355
RJNAeNA-209sctUO0dmwuA,1.528579427033939
RNi6tW22UMgHwWLAb0mYdA,1.4369026736265589
RVQE2Z2uky4c0-njFQO66g,1.6740245464272325
R_ZlcX46pPdjhjmfd043LA,1.4532524339878128
Rg43a31sV7gNLZMjy-ZdCg,1.5226918093247186
RhEvP5flF6KoPriMHmVYGg,1.2172101811590288
RtUvSWO_UZ8V3Wpj0n077w,1.5212681951259526
RtnTbhWYw4QjKhoTBV37OA,1.467075115418372
RwMLuOkImBIqqYj4SSKSPg,1.23230429062977
RwRNR4z3kY-4OsFqigY5sw,1.2151031831070622
S-oLPRdhlyL5HAknBKTUcQ,1.6097000491475328
SAIrNOB4PtDA4gziNCucwg,1.6030352654656463
SMPbvZLSMMb7KU76YNYMGg,1.1104862816176413
SVGApDPNdpFlEjwRQThCxA,1.813870572323908
SZEFE5hL7aN5nM-A44iPwQ,1.5191069130222694
Sovgwq-E-n6wLqNh3X_rXg,1.656994492814036
SsN-SaGGkJn2Qm-jSDQ4aQ,1.4932646604652768
SurnOSM2bVVN4-Js3G23RQ,1.5187725630838695
SwAZBCyFtVo_8vkRbJhdkA,1.4809254344105038
T0Uw6vwwfO3el29wBoDamQ,1.0253807216077249
T2tEMLpTeSMxLKpxwFdS3g,1.490396028709594
TCWMgOiV0PxQkWE1SyBIWQ,1.3775098540860575
TCoBE_BkDRrK0bWrh5VueQ,1.3676556646238667
TVbVii4EUQt9DG7y698zIw,0.9158346447598084
ThNGovQZjZ5mn-ZwX_N2BQ,0.6379543332244547
TkEMlu88OZn9TKZyeY9CJg,1.5346289112800948
Tw3miGKZHtmxmaQZIYFRrA,1.6307746696061398
U9aA5H13y7t9xWnoQslV0Q,0.8741364273307699
UCpUOtvqR-NBWBNVMzJleA,1.254646306471196
UE3AvVnaPEBPneVahYT2eA,1.5597642472628885
UMqfeCItzQ2glr4d9apGlA,1.7196028493636337
UNI1agsPX2k3eJSJVB91nw,1.2986324061840875
UPIYuRaZvknINOd1w8kqRQ,1.478498549585343
UTXNr62dGSK-tet8OeXUcQ,1.575167049787576
UUGoM4q4i8rK2CBRS0xDAw,1.438263679428813
UV2Jt8slktGu14gLZeNCjA,1.5349548264575859
UYh1N1xQhOh-a7nX92xPzQ,1.51846750665816
UidEFF1WpnU4duev4fjPlQ,1.6684079038842503
VG0nWxGsPixYLsyi49gyxQ,1.582635907170441
VLDFjeqpUgWhnVuB_8GuEg,1.5452016569124447
VR8QvH2g-jEG5EfMzA_G9w,1.4005118276087214
VsewHMsfj1Mgsl2i_hio7w,1.2941608368603266
VyVIneSU7XAWgMBllI6LnQ,1.7241962160523048
VyjyHoBg3KC5BSFRlD0ZPQ,0.9582214765323452
W8apgXmOxESpoL_EeogC5w,1.5234875911061794
WRQ-9LluyivReFiQZFUujw,1.3342593618667873
WUq8HJHIZU4uteB154XN7w,0.9954196772260051
WYw3Uf56DT5IwpaLNnCH5Q,1.1193181696561239
WbJ1LRQdOuYYlRLyTkuuxw,1.5231821999194315
Wc9UpJhOcdSj7olZkz7SJA,1.336986634499107
WpI5MZC3XzlTpcUOKXzCbA,1.5157102703181735
Wxxvi3LZbHNIDwJ-ZimtnA,1.277446089031756
X8c23dur0ll2D9XTu-I8Qg,0.673185635646216
XMMLRvV4IMxIGyc4H37LxA,1.5594824793647706
XXW_OFaYQkkGOGniujZFHg,1.3268157229854176
XZbuPXdyA0ZtTu3AzqtQhg,1.4405532813744142
Xg5qEQiB-7L6kGJ5F4K3bQ,1.527656153725448
Xj7DIGRHEchJ-VVdISazQQ,1.530375804592488
XmsBtCykUtObXg4Q1mYpvg,1.4955213809232035
XnJeadLrlj9AZB8qSdIR2Q,1.4596523962706118
Y-S2LhHefBdnX8VP5Bh_JA,1.1051843760367797
YJ8ljUhLsz6CtT_2ORNFmg,1.21265349558062
YPavuOh2XsnRbLfl0DH2lQ,1.3268320795176538
YQ--LJ7pvjiDSqNv0TuKTQ,1.5323653317944155
YRyYbOSwvHkZsZOLv98oQg,1.469354038471287
YSYDJTCt5kzY2kKnLNGRiA,1.5386388424916622
YXohNvMTCmGhFMSQsDZq1g,1.3705104386092992
YhCAJ8acd1X7GkCHPhD8Xw,1.2292237350236033
Yl05MqCs9xRzrJFkGWLpgA,1.4095891188503809
YuiM5VKscO8rS1EX7f19_g,1.3555190569184863
ZAuAwz1ijuydn5yL3q3rzA,1.5850071025823025
Z_JkVkaUcN4ITVeuG-4Qtw,1.2421867286745831
ZibmYdOPKLlqDM9oR6xzOA,1.3425998070656424
ZjSzUWHtnpCfjsa7CksSOg,1.1229458412879463
ZkGDCVKSdf8m76cnnalL-A,1.1083556219926596
_9vGmNrEcLWFOnUzeUdfag,1.5474865711965766
_DPJ_PHJnXsuhYhsgBA0Xw,1.511105666159004
_PVqHUwjev4oOXomC7pk3w,1.2975130397459724
_XN-GwzZwAyIqLKJsl2htg,1.5814024446502748
_ZfjpSEO5ntk-1hbnwCR4g,0.93891809257018
_j2EtQtgLuXGRBfbM5YwZA,1.1373399852899688
_pBXtjN43eqMV0XZTz7nmw,1.094884087198052
_w5hBpkjHs5_Hv3pLeHtIw,1.503199063565303
a0v7Si0DK4cIko7AQY4YXg,1.6873622458080375
a192hdM0_UVCYLwPJv1Qwg,1.4388974096098328
aKcqKNcbwNydCBnvAA4TeQ,1.027955243869176
aLcFhMe6DDJ430zelCpd2A,1.4044560491733875
aLlREPOEtt3JzeDCagHytA,0.9102481754515374
aO1gAp41n8w8zpxTiHdLNA,1.4150086446998755
aT_SsfZ6GQgJGyuIv1Hapw,1.295701260080269
aiX_WP7NKPTdF9CfI-M-wg,1.6125641359150054
ajoqEHnCZTD8-8GqGLq9-Q,0.8957875359487825
awI4hHMfa7H0Xf0-ChU5hg,1.2557741930079105
bpRo8L8dkhgbJhdIKa9mwA,1.5002388378049485
bsrj9_hFAql3dlSf244zpg,1.092556351747722
cHdJXLlKNWixBXpDwEGb_A,1.2138431532288843
cJWbbvGmyhFiBpG_5hf5LA,1.3507350931874023
cKdox2gt3L1Dbb7MpOPdWg,1.3058728785639584
cKgUCzMGuRgkbKXUsgeXUw,1.4108621010804174
cTJjTKz2huGZ-ElScC2pSw,1.616996820389127
cTZmf7B-4yciMc1WKiCVOA,1.649561953073017
cYwJA2A6I12KNkm2rtXd5g,1.3569898966493412
c_iQzwsTDYraPvHSKz88QA,1.1878831126261749
d10IxZPirVJlOSpdRZJczA,1.7142414733234563
d4qwVw4PcN-_2mK2o1Ro1g,1.2100733608244385
dCUuzw3R2rPqKyN2Zl9zRw,1.4681977941947213
dEAk-gE-5Q95a7p91gNn8A,1.4739706984837573
dKdApYVFDSNYsNOso6NYlA,0.8745186382377792
dLc1d1zwd1Teu2QED5TmlA,1.4758555128275774
dNr7VKRti8dXWE-jzfVBtQ,1.3546339678755328
dWFUKB_HPBIE87AFBHEb_w,-0.2688758476356662
dWk0mbhj79pK3WBp5oLtpw,1.5943723641494087
d_L-rfS1vT3JMzgCUGtiow,1.4643638464928401
dn_ipqbm7_jUz5X3rDez_A,1.3291697144758197
e0CTLPxTnFEQSqQ1FJUqog,-0.044506856408334294
e4NQLZynhSmvwl38hC4m-A,1.6139322472629292
eAc9Vd6loOgRQolMXQt6FA,0.999504899123623
eEnNw3_hBvxcFHyr23kAuA,0.8078604412907036
eJKnymd0BywNPrJw1IuXVw,1.5830648082892336
eLFfWcdb7VkqNyTONksHiQ,1.582272074416796
eS29S_06lvsDW04wVrIVxg,1.4704609645135454
eaNenRk_liZBERFFLCXqqQ,1.7083004401261608
ebTvBxSStI9Vf5Tpux_X3Q,1.0829072447399166
ejaUQ1hYo7Q7xCL1HdPINw,1.4451073708109472
eoHdUeQDNgQ6WYEnP2aiRw,1.0872526376772882
f4x1YBxkLrZg652xt2KR5g,1.2558994771494134
f8IMQgRwo-8GP372MElDGQ,0.5876055025820588
f9sU31meK0bqAD7922sCog,1.5332476038157612
fHM09_y3QX3n4a_bIFbk_w,1.4099072498395169
fKlr9qNoV37WQJwQ826POg,1.4646254835280335
fL-b760btOaGa85OJ9ut3w,1.5682913455022158
fQt4D34vcJNtEf8Q4zte3w,1.4221749857898036
fQt9QVAZM9PM0wFDdROvWw,1.3682554138961118
fT6Uwl6abRQfiNgxre_qbg,1.4637659737913562
fWetLvfQXqpZcBQLHldUhA,0.7905659993033579
faPVqws-x-5k2CQKDNtHxw,1.6331520636574453
frCxZS7lPhEnQRJ3UY6m7A,1.5255189664082556
g83WbX_recywc4DEIZ-xug,1.3695155844773674
g8OnV26ywJlZpezdBnOWUQ,1.2603428597550819
g8oxQ1Ji9mr9PMjhEfaWSg,0.8458484604982222
gBfPyzPRmeOaj3SdcIj0Rw,1.565745012904624
gG9z6zr_49LocyCTvSFg0w,1.583640384355706
gTlDDzDEHyDQ6iwjNhpI6A,1.6686715307913549
gTw6PENNGl68ZPUpYWP50A,1.538576065846392
gx2yPrOJSwF1ApJYdGBWIw,1.4980006684363991
hIUKufhwR6Ifn7bi0-phLA,1.7154892531378956
hihud--QRriCYZw1zZvW4g,1.8853765681005108
hrhtWc8UcoZqYr2d7YPgEA,0.8216948381898135
hroo5nOO8b9QhHX0GLg7oA,1.0991359963620888
iCQpiavjjPzJ5_3gPD5Ebg,1.297697286654045
iGEvDk6hsizigmXhDKs2Vg,1.4499103556346993
iIwKW2cBAxjElE8eUzjwqA,1.397491080046228
igHYkXZMLAc9UdV5VnR_AA,1.6105650322719636
ii8sAGBexBOJoYRFafF9XQ,0.9361830717864515
j2bx_ctb_ED3zbfSaqhQmQ,1.5783658337357716
j5nPiTwWEFr-VsePew7Sjg,1.3256380583141838
jWv5GUtEp30OD5L5C8c2DQ,1.7459938272896482
jsuUmIEefPjV__ads62Z5w,1.4376836188175586
k1QpHAkzKTrFYfk6u--VgQ,1.6601590899077396
k1c_bC3DK6mKg797vH1T8w,1.5196946104426579
k8BqCejnaMlw7aoVthvqyw,1.5021539865142677
kRgAf6j2y1eR0wOFdzFAuw,1.699051121287066
lKom12WnYEjH5FFemK3M1Q,1.1485577488797647
lTixk1IT-D4hoMZ6LgoyHQ,1.5730338415154341
l_GV0hgEoTUf70uJVT0_hg,1.5029716914439082
mD7zqv7Y3kvsa_p_MtTayg,1.6077718816144317
mDR12Hafvr84ctpsV6YLag,1.7933716914856848
mPfdYJj4d5KBPINDkaZY-Q,1.614527022677247
mU3vlAVzTxgmZUu6F4XixA,1.465622495346407
mUdalYTuAtnZm2K9zoH27Q,1.4799381047671232
meXjqyhTNLFmknY39y2sMg,1.6768816458912505
mnwRtuVQEsIUomBchu0gwg,1.5873181654604531
moZpwq1hNxC-uJRpfupOTA,1.5287746665128377
mz9ltimeAIy2c2qf5ctljw,1.4660340931411282
n8Zqqhff-2cxzWt_nwhU2Q,1.4616358840157337
nUpz0YiBsOK7ff9k3vUJ3A,1.5893500500117212
nVAJZ6BJ9PPlxDXn976R6A,1.1487909299257004
na4Th5DrNauOv-c43QQFvA,1.2289062080106958
nnDLapJk1z2NJE0-XzwMlQ,1.409361328515408
o597EK6uvR5RuPMZEwYCUg,1.424764616481642
o7AiTlyWUrBSzdz6oMHj5w,0.6826513731328383
oVrvzUJczq0e2JzVxSTyag,1.326053795363298
oXoVJ0xKv82cBo9U6oEjlQ,1.2889400832700415
odyYR1Bg2bqmp1kVlm8OYw,1.4307273543072594
ohEnmKpF7i2_ujme1p_vUQ,1.6003481388631267
olmCDBoMF-EhN8U2livBSg,1.5334275857512767
osu1j_Lg8R9brpuMMn3a3A,1.5533795161506903
p0iEUamJVp_QpaheE-Nz_g,1.1017833125803826
pH0BLkL4cbxKzu471VZnuA,1.5255855201185218
pHJu8tj3sI8eC5aIHLFEfQ,1.5025006357393846
pKk7jCFIm96qDdk0laVT2w,1.4888822220228204
pLMPpaJ7whp86uL_3ezwMg,1.4518238515835533
pSQFynH1VxkfSmehRXlZWw,1.3790225545086734
plWuv4gda7m0KlqCNhrb4w,1.590738348595123
poYsvuOmVDqF4dTnjJ780A,1.6495064310130414
pomGBqfbxcqPv14c3XH-ZQ,1.472470195371131
pyqnGlIfP9Zw8LLxBjyAiA,1.4080272644112208
q-zZgXKAQFLEgMp9ZNllgQ,1.4172979147891955
q3dJQtwZQrrurNT-1bNKgQ,1.5501020808518469
qFAw6wHMMcr4ctF-ZdGhEA,1.5452388780257669
qjnJFZtsY_nfRzoL3J_UWQ,1.025813470836318
qqs7LP4TXAoOrSlaKRfz3A,1.5240885025717976
qx6WhZ42eDKmBchZDax4dQ,1.7997132786974461
r5PLDU-4mSbde5XekTXSCA,1.5626359661744267
rTS8LsUmNIiXsXydE49tPA,1.2548416298325487
r_BrIgzYcwo1NAuG9dLbpg,1.6078101505592066
rcaPajgKOJC2vo_l3xa42A,1.426398878247936
riFzCvp77DMKDX-5GoTpqA,1.0301017644121748
rq5dgoksPHkJwJNQKlGQ7w,1.5391869721880898
rvnTFEq7R2ZHg0_CYbBNFw,1.032997951291114
sJNcipFYElitBrtiJx0ezQ,1.5698643505687246
sNVGdeOPeitJ3OWUQBINzQ,1.4706217072361658
sdYkVaTy7EJwUkO8Ie_qPg,1.677225858110684
sqRX-XLlhx4rs2c1TpBf8A,1.5184523816202247
svdEhLmNmpVaIv1WLtoOvQ,1.6781873001678849
t-o_Sraneime4DDhWrQRBA,1.3444817182939457
tQifTiY-vutj8orxcMJKfQ,1.6056137636820684
thLX_k20SPJ0KyusGTBIHw,1.623856352388401
ty5KQYqYRxwXDG_e4pz-4w,1.13389283868399
u-67zd1ImTv3EEr5kIdWrA,1.1470013304841473
u-SJ5QUwrNquL9VnXwl8cg,1.6831705073945062
u4sTiCzVeIHZY8OlaL346Q,1.5252401804970634
uAAWlLdsoUf872F1FKiX1A,1.2914507438182188
uBdYMY6a6A7FyxzTSwOiDg,1.5471627725398918
